No UNIDAD,DIA,MES,HORA SALIDA,TIEMPO DE VIAJE,DISTANCIA METROS,LONGITUD SALIDA,LATITUD SALIDA,LONGITUD LLEGADA,LATITUD LLEGADA,DT,SALIDA,SALIDA2
2,3,4,8.004722222,13.5,10216,-116.87842,32.446575,-116.847042,32.455698,-0.23333333,INCREMENTO,1
6,3,4,8.481111111,14.63333333,5672,-116.96403,32.506842,-116.968765,32.470312,-2.88333333,DP,2
1,3,4,8.538888889,9.116666667,6784,-116.89288,32.456904,-116.91937,32.484626,-0.18333333,INCREMENTO,1
1,3,4,8.538888889,9.116666667,6784,-116.89288,32.456904,-116.91937,32.484626,-0.18333333,INCREMENTO,1
5,3,4,9.588611111,13.4,6407,-116.960554,32.507187,-116.960837,32.46519,-6.46666667,DP,2
5,3,4,9.804166667,2.916666667,539,-116.956477,32.469524,-116.959678,32.469771,2.08333333,INCREMENTO,1
6,3,4,10.7625,3.85,1285,-116.964113,32.506817,-116.971308,32.507102,4.5,INCREMENTO,1
10,3,4,11.19333333,9.033333333,5351,-116.960765,32.50997,-116.932842,32.533207,-0.76666667,INCREMENTO,1
2,3,4,12.14722222,27.18333333,22570,-116.885053,32.44807,-116.74407,32.502392,-5.05,DP,2
1,3,4,12.60833333,13.5,11273,-116.884784,32.44848,-116.777569,32.473944,-3.5,DP,2
6,3,4,13.60138889,20.03333333,8306,-116.963913,32.50703,-116.90435,32.490405,-4.88333333,DP,2
10,3,4,13.7725,1.866666667,668,-116.964413,32.504377,-116.966618,32.499518,-0.85,INCREMENTO,1
5,3,4,13.65444444,42.2,9748,-116.891055,32.501489,-116.972161,32.473132,-27.2,DM,3
7,3,4,14.27194444,8.633333333,2039,-117.031097,32.526023,-117.037635,32.539985,-2.63333333,DP,2
10,3,4,14.28361111,9.9,3453,-116.967203,32.505285,-116.950255,32.519888,-0.8,INCREMENTO,1
6,3,4,14.60555556,32.7,11657,-116.92641,32.476347,-116.93732,32.547345,-17.15,DM,3
9,3,4,14.92416667,13,4550,-117.042905,32.438633,-117.019503,32.463912,-6.78333333,DP,2
10,3,4,15.06638889,9.216666667,6059,-117.008297,32.525453,-116.963957,32.506892,11.18333333,INCREMENTO,1
7,3,4,15.3875,11.85,2228,-117.031172,32.527253,-117.04313,32.537494,-6.85,DP,2
6,3,4,16.34305556,10.3,2653,-116.964203,32.506968,-116.952025,32.511007,-2.38333333,DP,2
7,3,4,17.05138889,11.35,2284,-117.03137,32.528873,-117.042497,32.54053,-6.35,DP,2
10,3,4,17.355,29.7,11145,-116.964513,32.506675,-116.988462,32.446185,-7.28333333,DM,3
2,3,4,17.77972222,18.23333333,7588,-116.885262,32.448145,-116.942527,32.457863,-5.11666667,DP,2
7,3,4,18.56805556,21.48333333,3548,-117.018233,32.534331,-117.021538,32.510551,-13.48333333,DM,3
6,3,4,18.61916667,30.15,19615,-116.963962,32.50719,-117.091795,32.530652,-11.96666667,DM,3
5,3,4,20.30611111,11.18333333,3612,-116.958612,32.505714,-116.955066,32.509615,-8.25,DM,3
10,3,4,20.35916667,12.36666667,1850,-116.963847,32.503913,-116.977747,32.505695,-9.31666667,DM,3
2,3,4,20.41583333,15.85,6824,-116.885177,32.448143,-116.933762,32.472115,-8.23333333,DM,3
5,3,4,20.98277778,15.3,2558,-116.963539,32.503835,-116.959591,32.494803,-8.3,DM,3
9,3,4,21.64111111,7.9,2812,-117.063608,32.48399,-117.057877,32.497887,6.36666667,INCREMENTO,1
5,4,4,0.293611111,16.65,2155,-116.96421,32.507008,-116.962928,32.496158,2.3,INCREMENTO,1
4,4,4,9.502222222,5.65,2446,-116.863212,32.46795,-116.874373,32.461878,-1.71666667,INCREMENTO,1
10,4,4,10.41361111,11.06666667,6426,-116.964643,32.506548,-116.984253,32.478473,-2.95,DP,2
5,4,4,11.0575,8.55,6386,-116.962177,32.508417,-116.938566,32.539633,-0.55,INCREMENTO,1
4,4,4,11.12777778,10.01666667,6396,-116.885133,32.448157,-116.93235,32.456068,-1.01666667,INCREMENTO,1
6,4,4,11.58138889,9.566666667,3508,-116.954867,32.470807,-116.972382,32.46315,-1.41666667,INCREMENTO,1
10,4,4,11.81694444,10.21666667,4921,-116.961045,32.505873,-116.937735,32.523243,-4.13333333,DP,2
5,4,4,12.12416667,16.11666667,8238,-116.99478,32.51628,-117.041527,32.533521,-4.1,DP,2
5,4,4,12.74111111,27.48333333,14232,-117.037584,32.524697,-116.955875,32.468401,-10.48333333,DM,3
2,4,4,13.62111111,8.933333333,3135,-116.885033,32.448037,-116.878635,32.46431,-3.41666667,DP,2
4,4,4,15.28805556,6.266666667,3452,-116.885235,32.448255,-116.907488,32.464305,-2.36666667,DP,2
1,4,4,16.37388889,16.38333333,6813,-116.882314,32.44623,-116.916179,32.466866,-11.38333333,DM,3
6,4,4,16.43777778,12.11666667,4019,-116.96409,32.50684,-116.933748,32.495732,-3.31666667,DP,2
10,4,4,16.54305556,7.6,4974,-116.963668,32.507423,-116.94752,32.534653,2.53333333,INCREMENTO,1
2,4,4,16.50305556,17.91666667,9371,-116.877013,32.456287,-116.806877,32.467325,3,INCREMENTO,1
4,4,4,17.21916667,10.15,6146,-116.88508,32.448185,-116.919115,32.458837,-0.85,INCREMENTO,1
5,4,4,17.34027778,6.15,1022,-116.972334,32.50876,-116.972429,32.502241,-4.21666667,DP,2
9,4,4,17.46305556,19.38333333,5848,-117.042727,32.438523,-117.011502,32.433048,-3.26666667,DP,2
10,4,4,17.71027778,7.15,4834,-116.961945,32.508295,-116.950892,32.533418,-2.08333333,DP,2
6,4,4,17.92388889,10.01666667,2245,-116.959547,32.498343,-116.941787,32.489038,-1.18333333,INCREMENTO,1
5,4,4,19.31027778,5.283333333,712,-116.965065,32.506127,-116.965724,32.503023,-2.28333333,DP,2
10,4,4,19.43472222,10.7,5934,-116.964007,32.507163,-116.924932,32.521392,0.45,INCREMENTO,1
5,4,4,19.67583333,22.06666667,6602,-116.971728,32.511917,-116.94979,32.471289,-7.05,DP,2
4,4,4,20.18055556,16.31666667,5102,-116.885127,32.448103,-116.860312,32.476488,-8.78333333,DM,3
9,4,4,21.99138889,17.73333333,4850,-117.04279,32.438533,-117.015062,32.444408,-10.4,DM,3
5,4,4,22.00361111,19.73333333,6872,-116.964646,32.506645,-116.989148,32.472105,-11.73333333,DM,3
6,4,4,22.18027778,7.466666667,1072,-116.964055,32.506755,-116.972742,32.508063,-5.3,DP,2
10,4,4,22.4425,21.2,6018,-116.964078,32.507027,-116.916048,32.50064,-15.11666667,DM,3
4,5,4,0.127222222,6,2453,-116.885222,32.448358,-116.893273,32.46279,-1.46666667,INCREMENTO,1
6,5,4,1.321388889,12.58333333,2051,-116.964103,32.50675,-116.96737,32.49462,-1.75,INCREMENTO,1
5,5,4,1.743888889,16.18333333,5450,-116.962625,32.508501,-116.921063,32.507926,-9.18333333,DM,3
10,5,4,1.908611111,15.53333333,9689,-116.962283,32.508545,-116.976022,32.546627,-6.41666667,DP,2
10,5,4,2.248333333,6.333333333,1961,-116.941892,32.533538,-116.922163,32.537507,-4.3,DP,2
6,5,4,2.323888889,15.95,9196,-116.964138,32.506697,-116.973255,32.545455,-5.85,DP,2
5,5,4,2.309722222,17.61666667,11461,-116.984441,32.515608,-117.028585,32.471684,-8.61666667,DM,3
5,5,4,2.726388889,1.583333333,250,-116.964033,32.497483,-116.965949,32.498825,-0.58333333,INCREMENTO,1
10,5,4,3.105833333,10.85,2858,-116.960118,32.501323,-116.956973,32.484712,-4.78333333,DP,2
10,5,4,3.866388889,10.7,6165,-116.962852,32.508287,-116.962173,32.529573,-4.63333333,DP,2
6,5,4,3.806388889,10.35,5494,-116.974143,32.54512,-116.962067,32.529612,-3.58333333,DP,2
5,5,4,4.526111111,18.86666667,10914,-116.960449,32.507101,-116.894907,32.544624,-6.93333333,DP,2
2,5,4,5.051944444,8.483333333,6117,-116.884908,32.447955,-116.921907,32.466318,0.23333333,INCREMENTO,1
6,5,4,5.314166667,11.13333333,6491,-116.96394,32.50689,-116.928223,32.523698,-4.3,DP,2
9,5,4,5.771944444,4,664,-117.021748,32.520665,-117.022927,32.521173,-2.66666667,DP,2
2,5,4,6.934444444,29.1,21869,-116.879863,32.45049,-116.734897,32.406265,-5.28333333,DP,2
10,5,4,7.508611111,18.56666667,6428,-116.959948,32.5068,-116.975325,32.464988,-7.41666667,DM,3
9,5,4,7.483888889,16.55,5340,-117.025948,32.527055,-117.03676,32.493517,-9.83333333,DM,3
5,5,4,8.067222222,4.366666667,3685,-116.980078,32.513348,-116.95098,32.498577,0.63333333,INCREMENTO,1
5,5,4,8.770555556,18.76666667,10161,-116.937129,32.492381,-116.895552,32.544924,-4.76666667,DP,2
6,5,4,9.093888889,19.1,8522,-117.032515,32.522005,-117.01312,32.46853,-6.03333333,DP,2
9,5,4,9.481111111,9.116666667,3832,-117.042797,32.438533,-117.0222,32.45855,-3.33333333,DP,2
10,5,4,9.745,12.58333333,6222,-116.965555,32.505248,-117.001428,32.488787,5.8,INCREMENTO,1
3,5,4,9.936944444,5.3,3212,-116.930943,32.480885,-116.917444,32.468482,-2.28333333,DP,2
5,5,4,10.27916667,7.133333333,5776,-116.960038,32.506795,-116.963247,32.517815,-1.13333333,INCREMENTO,1
6,5,4,10.63777778,12.63333333,4482,-116.98464,32.508495,-116.963342,32.518503,0.18333333,INCREMENTO,1
4,5,4,10.83555556,10.16666667,4974,-116.885262,32.44831,-116.858733,32.465833,-3.18333333,DP,2
10,5,4,10.93555556,13.28333333,5469,-116.96191,32.511425,-116.990517,32.491563,-3.01666667,DP,2
5,5,4,11.63944444,3.783333333,2199,-116.966501,32.499533,-116.959756,32.50141,1.15,INCREMENTO,1
1,5,4,12.48472222,11.15,4590,-116.892914,32.458393,-116.874684,32.485127,-5.21666667,DP,2
6,5,4,12.47166667,3.916666667,2519,-116.925475,32.523272,-116.922143,32.537418,0.05,INCREMENTO,1
6,5,4,13.5575,23.65,16928,-117.024947,32.526672,-116.895397,32.546468,-3.8,DP,2
10,5,4,13.68027778,3.733333333,1128,-116.987015,32.511285,-116.986493,32.517773,-1.71666667,INCREMENTO,1
2,5,4,13.75027778,26.31666667,21824,-116.885168,32.448143,-116.736228,32.511712,-8.15,DM,3
9,5,4,14.92194444,24.13333333,12047,-117.018205,32.52128,-117.028693,32.439422,-5.68333333,DP,2
1,5,4,15.34083333,5.75,2240,-116.899308,32.460104,-116.910354,32.469967,-0.75,INCREMENTO,1
6,5,4,15.64111111,11.3,3300,-116.964133,32.506843,-116.985073,32.491803,-0.08333333,INCREMENTO,1
10,5,4,16.93861111,12.01666667,7958,-116.963062,32.508035,-116.932388,32.535892,-4.91666667,DP,2
1,5,4,17.54833333,12.98333333,5878,-116.892575,32.45679,-116.93734,32.461063,-4.98333333,DP,2
10,5,4,17.58416667,0.233333333,243,-116.962812,32.522212,-116.963125,32.520052,2.8,INCREMENTO,1
6,5,4,17.70555556,22.56666667,9671,-117.029742,32.53592,-117.016332,32.46783,-8.63333333,DM,3
4,5,4,18.11277778,11.1,9069,-116.895613,32.457098,-116.95592,32.506715,-2.66666667,DP,2
5,5,4,18.48027778,10.45,6586,-116.960786,32.51386,-116.930678,32.539786,-4.51666667,DP,2
6,5,4,18.43361111,2.283333333,253,-116.965503,32.505628,-116.963977,32.5068,-0.73333333,INCREMENTO,1
5,5,4,19.59611111,22.61666667,11649,-116.986907,32.51674,-116.976585,32.471444,-6.61666667,DP,2
10,5,4,19.82222222,17.51666667,6031,-116.96381,32.50724,-116.919425,32.507042,-4.33333333,DP,2
9,5,4,20.34777778,26.41666667,5333,-117.017878,32.522732,-117.057542,32.513055,-16.33333333,DM,3
10,5,4,21.72833333,7.866666667,2532,-116.96677,32.506313,-116.991908,32.510093,-4.81666667,DP,2
4,5,4,22.06694444,19.81666667,9376,-116.885162,32.448253,-116.807993,32.488743,-2.68333333,DP,2
2,5,4,22.6775,4.316666667,989,-116.934563,32.390277,-116.935002,32.388307,-0.8,INCREMENTO,1
5,5,4,23.21888889,15.21666667,4224,-116.963694,32.507369,-116.944249,32.482405,-9.2,DM,3
10,6,4,0.906666667,21.16666667,11352,-116.959972,32.506292,-116.881955,32.541698,-9,DM,3
2,6,4,1.123333333,28.35,13847,-116.885237,32.448278,-116.794018,32.501317,-13.65,DM,3
10,6,4,1.348055556,7.85,7827,-116.91027,32.527745,-116.94891,32.511212,-1.63333333,INCREMENTO,1
7,6,4,1.558611111,14.16666667,6402,-116.960701,32.509838,-116.919168,32.537878,-5.23333333,DP,2
10,6,4,2.167777778,15.26666667,10138,-116.961692,32.508098,-116.911023,32.526767,-6.15,DP,2
5,6,4,2.646666667,6.4,3502,-116.960328,32.507021,-116.948631,32.513299,-2.46666667,DP,2
10,6,4,2.875277778,2.75,1784,-116.96003,32.506293,-116.964742,32.515372,-0.73333333,INCREMENTO,1
4,6,4,3.864444444,10.13333333,3340,-116.885203,32.448282,-116.880187,32.463478,-3.78333333,DP,2
9,6,4,6.180277778,7.766666667,2394,-117.028345,32.52484,-117.02327,32.508502,-3.91666667,DP,2
1,6,4,6.448055556,8.133333333,5250,-116.888109,32.453027,-116.927164,32.46179,1.88333333,INCREMENTO,1
7,6,4,7.475,7.6,2411,-116.974007,32.506685,-116.958687,32.494544,-2.66666667,DP,2
1,6,4,7.599444444,27.38333333,23901,-116.897203,32.456165,-116.736459,32.514222,-8.36666667,DM,3
5,6,4,8.590277778,5.583333333,2262,-116.964725,32.506576,-116.975344,32.497472,-1.56666667,INCREMENTO,1
10,6,4,8.7975,16.06666667,11432,-116.963953,32.507032,-116.901215,32.547608,-0.3,INCREMENTO,1
7,6,4,9.406388889,5.55,2681,-116.965909,32.500508,-116.973736,32.487063,-1.55,INCREMENTO,1
7,6,4,10.88055556,13.81666667,8452,-116.9592,32.514258,-116.921169,32.549448,-3.88333333,DP,2
1,6,4,11.68916667,6.383333333,4223,-116.8882,32.453139,-116.911367,32.473276,1.61666667,INCREMENTO,1
10,6,4,11.85166667,6.7,2201,-116.96409,32.507065,-116.98048,32.506197,-1.63333333,INCREMENTO,1
6,6,4,11.95,9.133333333,7973,-116.936562,32.49239,-116.967118,32.523318,-1.58333333,INCREMENTO,1
1,6,4,12.17194444,8.266666667,4587,-116.901595,32.46148,-116.858619,32.463364,-2.31666667,DP,2
5,6,4,12.425,8.216666667,3697,-116.929765,32.51436,-116.932826,32.539964,-2.28333333,DP,2
6,6,4,12.53805556,5.166666667,3722,-116.967203,32.523705,-116.962948,32.517282,-0.05,INCREMENTO,1
4,6,4,13.70527778,18.15,8391,-116.932818,32.375582,-116.963263,32.410948,-4.55,DP,2
3,6,4,13.95222222,14.26666667,4490,-116.865101,32.514414,-116.882522,32.491676,-2.26666667,DP,2
2,6,4,14.42222222,2.116666667,424,-116.885132,32.448142,-116.88497,32.44905,6.21666667,INCREMENTO,1
5,6,4,14.78388889,2.383333333,641,-116.892912,32.548452,-116.892136,32.544401,8.61666667,INCREMENTO,1
1,6,4,15.00944444,34.1,21874,-116.883595,32.446984,-116.741382,32.505283,-13.16666667,DM,3
6,6,4,14.97722222,3.966666667,851,-116.965542,32.505652,-116.966727,32.500262,1.85,INCREMENTO,1
10,6,4,15.49083333,12.31666667,6755,-116.963872,32.507005,-116.915318,32.51458,-2.18333333,DP,2
5,6,4,15.96138889,17.08333333,10264,-116.962306,32.508521,-116.893336,32.537313,-3.13333333,DP,2
4,6,4,16.20722222,1.516666667,342,-116.932665,32.375657,-116.930765,32.375528,3.01666667,INCREMENTO,1
6,6,4,16.76444444,18.63333333,7794,-116.963455,32.507725,-116.93244,32.54536,-9.75,DM,3
10,6,4,18.46666667,13.48333333,3941,-116.964032,32.507137,-116.943903,32.484925,-7.41666667,DM,3
5,6,4,18.62361111,18.81666667,7256,-116.964178,32.507246,-116.98643,32.473349,-7.81666667,DM,3
1,6,4,18.78611111,13.5,5372,-116.885111,32.448429,-116.845424,32.471471,-3.56666667,DP,2
2,6,4,18.98194444,17.45,9406,-116.885143,32.448133,-116.909075,32.49046,-4.31666667,DP,2
6,6,4,19.40666667,27.83333333,15259,-116.948437,32.50002,-116.86348,32.430327,-7.43333333,DM,3
7,6,4,19.49916667,22.46666667,5845,-116.965453,32.505192,-116.949641,32.466824,-9.46666667,DM,3
5,6,4,19.86111111,12.6,3285,-116.964562,32.504541,-116.941951,32.485081,-6.6,DP,2
2,6,4,20.00361111,9.016666667,6205,-116.885238,32.448345,-116.91512,32.45736,0.56666667,INCREMENTO,1
5,6,4,20.47805556,19.31666667,7996,-116.970435,32.513987,-116.922136,32.537518,-2.68333333,DP,2
6,6,4,20.71194444,21.68333333,8248,-116.969838,32.508468,-116.985268,32.468365,-4.86666667,DP,2
2,6,4,21.33277778,15.53333333,8683,-116.885185,32.448165,-116.845085,32.474547,-0.81666667,INCREMENTO,1
1,6,4,21.66,13.7,7698,-116.952656,32.501636,-116.907531,32.470044,-4.76666667,DP,2
4,6,4,21.90833333,15.33333333,7947,-116.932678,32.375625,-116.955588,32.39054,-7.7,DM,3
2,6,4,22.47777778,2.65,1173,-116.892142,32.456492,-116.885083,32.448145,-0.03333333,INCREMENTO,1
1,6,4,22.62305556,15.93333333,6913,-116.913739,32.459605,-116.921143,32.483558,-4.91666667,DP,2
4,6,4,23.03972222,6,2977,-116.902297,32.45399,-116.877582,32.446393,-1.8,DP,2
1,6,4,23.19,12.2,4904,-116.920519,32.47569,-116.885272,32.448239,-5.2,DP,2
3,7,4,0.677777778,120.6333333,98708,-116.64704,32.196183,-116.869773,32.494567,4.28333333,INCREMENTO,1
2,7,4,0.777777778,20.83333333,6683,-116.884622,32.448688,-116.922763,32.453202,0.11666667,INCREMENTO,1
3,7,4,2.796666667,13.61666667,3823,-116.864281,32.513194,-116.850772,32.488569,-6.61666667,DP,2
1,7,4,3.486944444,7.483333333,2377,-116.954563,32.43024,-116.973049,32.421807,0.51666667,INCREMENTO,1
10,7,4,5.895833333,12.83333333,8510,-116.964185,32.506918,-116.92876,32.532727,-3.71666667,DP,2
10,7,4,9.129722222,14.45,5463,-116.964482,32.504515,-116.959103,32.468795,-4.31666667,DP,2
5,7,4,9.859722222,7.25,3163,-116.969683,32.507954,-116.992149,32.520037,-3.25,DP,2
10,7,4,9.932222222,10.81666667,5223,-116.964412,32.506848,-116.974012,32.476208,-4.73333333,DP,2
9,7,4,10.09055556,21.83333333,12865,-117.017397,32.535637,-117.004747,32.44547,-6,DP,2
4,7,4,10.21638889,0.9,779,-116.877007,32.446405,-116.869262,32.443982,0.1,INCREMENTO,1
5,7,4,10.94666667,2.933333333,844,-116.96614,32.509157,-116.973507,32.511508,1.06666667,INCREMENTO,1
10,7,4,12.18944444,10.61666667,5367,-116.960745,32.50731,-116.934145,32.525282,-0.48333333,INCREMENTO,1
5,7,4,12.30027778,12.25,4708,-116.965117,32.504947,-116.955273,32.474369,-3.3,DP,2
10,7,4,12.54611111,2.1,490,-116.93312,32.524185,-116.92962,32.52388,1.95,INCREMENTO,1
9,7,4,12.54583333,22.53333333,12600,-117.01689,32.5351,-117.034648,32.445043,-5.86666667,DP,2
9,7,4,12.95694444,3.483333333,1113,-117.034687,32.44489,-117.042582,32.445213,0.11666667,INCREMENTO,1
6,7,4,13.21277778,2.666666667,1898,-116.948063,32.541198,-116.947763,32.534553,2.31666667,INCREMENTO,1
9,7,4,13.56388889,40.05,12335,-117.035625,32.443608,-117.010093,32.525567,-26.33333333,DM,3
5,7,4,14.83,23.05,6000,-116.96183,32.502592,-116.962405,32.463718,-14.05,DM,3
3,7,4,15.54638889,6.066666667,1835,-116.868745,32.494441,-116.866249,32.505342,-0.13333333,INCREMENTO,1
6,7,4,15.535,13.83333333,8829,-116.963953,32.506828,-116.898032,32.527763,-0.31666667,INCREMENTO,1
1,7,4,15.79722222,32.65,21863,-116.856008,32.44659,-116.676548,32.453153,-17.71666667,DM,3
10,7,4,15.94916667,2.766666667,471,-116.963893,32.497365,-116.965825,32.500363,-0.75,INCREMENTO,1
4,7,4,16.10777778,16.7,7383,-116.885222,32.448242,-116.939013,32.464017,-5.5,DP,2
5,7,4,16.16027778,12.85,8476,-116.963477,32.503525,-117.031788,32.474124,-5.91666667,DP,2
6,7,4,16.27277778,15.28333333,7974,-116.962575,32.508632,-116.929068,32.537338,-5.36666667,DP,2
10,7,4,16.325,24.68333333,11601,-117.017318,32.468682,-116.927582,32.501985,-12.53333333,DM,3
1,7,4,16.83083333,13.98333333,6864,-116.864938,32.442409,-116.815792,32.475353,0.96666667,INCREMENTO,1
5,7,4,17.00944444,12.91666667,5517,-116.984616,32.515499,-116.955566,32.491977,-6.91666667,DP,2
4,7,4,17.15888889,37.21666667,23419,-116.85965,32.473633,-116.680517,32.456395,-15.21666667,DM,3
9,7,4,17.57361111,41.03333333,13892,-117.021883,32.530122,-117.007357,32.433757,-20.98333333,DM,3
3,7,4,17.79166667,9.433333333,4551,-116.9283,32.477517,-116.908927,32.499349,-3.43333333,DP,2
6,7,4,18.03583333,25.43333333,7349,-116.96398,32.506772,-116.961187,32.468062,-5.6,DP,2
3,7,4,18.09166667,0.35,107,-116.868901,32.495058,-116.868483,32.4941,0.65,INCREMENTO,1
2,7,4,18.2475,21.76666667,15114,-116.885107,32.44816,-116.9496,32.414368,-6.46666667,DP,2
9,7,4,18.75,36.91666667,15306,-117.016237,32.534387,-117.037685,32.41963,-21.28333333,DM,3
10,7,4,19.05361111,9.016666667,3679,-116.961608,32.508012,-116.933925,32.493335,-3.95,DP,2
5,7,4,19.27166667,16.28333333,6136,-116.960571,32.505843,-116.932049,32.538312,-8.33333333,DM,3
6,7,4,19.23916667,3.866666667,975,-116.979543,32.515158,-116.98336,32.515385,3.98333333,INCREMENTO,1
1,7,4,19.45777778,8.15,4619,-116.864788,32.442347,-116.823351,32.460742,-3.13333333,DP,2
9,7,4,19.595,4.25,1278,-117.040022,32.43776,-117.039867,32.442642,-0.7,INCREMENTO,1
10,7,4,19.81138889,15.95,3291,-116.964767,32.506418,-116.947395,32.486593,-10.88333333,DM,3
9,7,4,19.95111111,23.86666667,8943,-117.043165,32.43872,-117.020587,32.485393,-0.25,INCREMENTO,1
5,7,4,20.55416667,7.616666667,3054,-116.996594,32.475485,-116.974896,32.484228,-0.6,INCREMENTO,1
4,7,4,20.65277778,8.833333333,6991,-116.905625,32.455035,-116.88511,32.448443,6.36666667,INCREMENTO,1
5,7,4,21.50444444,7.933333333,4333,-116.982859,32.515383,-116.976328,32.516625,1.08333333,INCREMENTO,1
3,7,4,21.60361111,29.03333333,6395,-116.914747,32.484201,-116.963601,32.506659,-4.03333333,DP,2
9,7,4,21.79805556,33.16666667,13257,-117.042803,32.438548,-117.082825,32.490597,-18.31666667,DM,3
4,7,4,21.87222222,12.41666667,3862,-116.885215,32.448228,-116.86441,32.46505,-4.53333333,DP,2
10,7,4,22.37694444,24.31666667,11459,-116.963957,32.506793,-116.901195,32.547622,-8.98333333,DM,3
5,7,4,22.40472222,20.75,4711,-116.970898,32.508224,-116.945646,32.477793,0.25,INCREMENTO,1
2,1,4,0.595,6.733333333,3393,-116.885063,32.44814,-116.907747,32.458882,-2.11666667,DP,2
10,1,4,1.298333333,21.06666667,7396,-116.962068,32.508363,-116.934562,32.548018,-7.88333333,DM,3
4,1,4,1.845833333,22.88333333,10708,-116.885118,32.448243,-116.94282,32.401793,-11.35,DM,3
7,1,4,6.6,10.41666667,9251,-116.894941,32.423709,-116.934045,32.374867,8.58333333,INCREMENTO,1
6,1,4,6.760833333,12.51666667,8510,-116.964127,32.506872,-117.013102,32.469437,-1.6,INCREMENTO,1
9,1,4,7.171111111,0.966666667,635,-117.071428,32.53836,-117.069658,32.534017,6.88333333,INCREMENTO,1
2,1,4,7.265833333,9.5,4650,-116.884943,32.447987,-116.880907,32.465687,0.8,INCREMENTO,1
1,1,4,7.717222222,8.966666667,7200,-116.865535,32.442651,-116.841268,32.456169,-0.96666667,INCREMENTO,1
4,1,4,7.846111111,16.45,8155,-116.885038,32.448112,-116.947107,32.456095,-5.98333333,DP,2
9,1,4,8.445,6.083333333,1643,-117.034152,32.524373,-117.03682,32.534778,-3.81666667,DP,2
10,1,4,8.475,15.18333333,11201,-116.962542,32.508605,-116.90121,32.547623,-1,INCREMENTO,1
9,1,4,9.132777778,6.35,1993,-117.028183,32.52484,-117.034612,32.537742,-1.53333333,INCREMENTO,1
10,1,4,9.069722222,6.066666667,5040,-116.904143,32.536693,-116.92579,32.525557,0,INCREMENTO,1
6,1,4,9.871944444,12.53333333,5974,-116.964063,32.50682,-116.95037,32.46894,-4.1,DP,2
2,1,4,9.907777778,7.933333333,6631,-116.88526,32.448255,-116.836182,32.461018,-1.38333333,INCREMENTO,1
10,1,4,9.98,3.8,1965,-116.962697,32.503233,-116.955373,32.493788,2.28333333,INCREMENTO,1
4,1,4,9.996944444,4.05,2161,-116.885192,32.44811,-116.894765,32.461418,0.73333333,INCREMENTO,1
1,1,4,10.20972222,8.283333333,5561,-116.889178,32.45436,-116.932806,32.461053,-1.28333333,INCREMENTO,1
5,1,4,10.47555556,12.83333333,7869,-116.960013,32.506841,-116.936525,32.53186,-5.83333333,DP,2
1,1,4,10.95555556,11.63333333,5339,-116.964148,32.504215,-116.984196,32.482604,-1.63333333,INCREMENTO,1
4,1,4,11.04666667,8.35,8404,-116.885132,32.448177,-116.930802,32.4924,-1.31666667,INCREMENTO,1
10,1,4,11.42583333,6.633333333,3434,-116.959943,32.506425,-116.943967,32.517563,-1.56666667,INCREMENTO,1
2,1,4,12.51805556,7.833333333,3911,-116.88515,32.448168,-116.909737,32.460347,6.76666667,INCREMENTO,1
2,1,4,13.12,4.033333333,2185,-116.901728,32.461628,-116.884985,32.448687,-2.03333333,DP,2
10,1,4,13.30333333,3.166666667,874,-116.96452,32.506747,-116.970212,32.511595,3.93333333,INCREMENTO,1
5,1,4,13.7275,10.66666667,5192,-116.965531,32.505691,-116.9948,32.482986,-2.66666667,DP,2
10,1,4,14.205,24.65,11880,-116.960105,32.506873,-116.89081,32.550958,-8.28333333,DM,3
10,1,4,15.98611111,24.81666667,12412,-116.960398,32.501785,-116.87497,32.540375,-5.43333333,DP,2
9,1,4,16.41611111,22.65,7839,-117.028285,32.524813,-117.047245,32.480477,-8.4,DM,3
2,1,4,16.53416667,7.483333333,3426,-116.884977,32.447958,-116.852235,32.447413,3.01666667,INCREMENTO,1
4,1,4,16.54527778,8.533333333,2883,-116.885295,32.448248,-116.881267,32.46231,-3.73333333,DP,2
3,1,4,16.81472222,9.883333333,2767,-116.878976,32.450627,-116.873655,32.467439,-6.88333333,DP,2
1,1,4,17.35305556,10.58333333,3093,-116.871988,32.451571,-116.859897,32.460339,-2.58333333,DP,2
5,1,4,17.35611111,4.1,2263,-116.95523,32.503393,-116.941629,32.489355,-1.1,INCREMENTO,1
10,1,4,17.45,8.3,3627,-117.010733,32.523385,-116.981992,32.519718,1.81666667,INCREMENTO,1
4,1,4,18.49277778,19.9,7682,-116.885108,32.448132,-116.928677,32.447808,-8.63333333,DM,3
6,1,4,18.60416667,16.21666667,3377,-116.940708,32.487102,-116.964042,32.50681,-7.45,DM,3
2,1,4,18.74277778,10.98333333,4673,-116.885265,32.448243,-116.91898,32.473768,-6.81666667,DP,2
10,1,4,19.02861111,22.31666667,11703,-116.96264,32.50853,-116.883327,32.54224,-5.96666667,DP,2
5,1,4,19.15361111,31.95,9760,-116.956356,32.492944,-116.91108,32.538092,-17.95,DM,3
10,1,4,19.48638889,9.866666667,2852,-116.884177,32.539883,-116.895692,32.54424,1.4,INCREMENTO,1
6,1,4,19.90305556,8.333333333,3205,-116.96408,32.506812,-116.946763,32.492013,-4.03333333,DP,2
6,1,4,20.16611111,5.416666667,953,-116.94629,32.491565,-116.951063,32.496688,-2.08333333,DP,2
